rank,lemma,gloss,kind,ref_count,ref_coverage
1200,ἀποστρέφω,"to turn back, turn to flight, turn away",L,9,92.3768
1201,ἀρχισυνάγωγος,the ruler of a synagogue,L,9,92.3834
1202,ἀστραπή,"a flash of lightning, lightning",L,9,92.3899
1203,ἄβυσσος,"with no bottom, bottomless, unfathomed",L,9,92.3964
1204,ἄζυμος,unleavened,L,9,92.4030
1205,ἄμπελος,clasping tendrils,L,9,92.4095
1206,ἄνομος,"without law, lawless",L,9,92.4161
1207,ἄνω,"to accomplish, achieve, finish",L,9,92.4226
1208,ἄρσην,male,L,9,92.4292
1209,Ἀδάμ,,L,9,92.4357
1210,ἐκδίκησις,an avenging,L,9,92.4422
1211,ἐντρέπω,to turn about,L,9,92.4488
1212,ἐπέρχομαι,come near; come upon; attack,L,9,92.4553
1213,ἐπιδίδωμι,to give besides,L,9,92.4619
1214,ἐπιποθέω,to yearn after,L,9,92.4684
1215,ἑξήκοντα,sixty,L,9,92.4750
1216,ἔρις,"strife, quarrel, debate, contention",L,9,92.4815
1217,ἔσω,to the interior,L,9,92.4880
1218,ἕβδομος,seventh,L,9,92.4946
1219,Ἐλισάβετ,,L,9,92.5011
1220,Ἰσραηλίτης,,L,9,92.5077
1221,Ἰωνᾶς,,L,9,92.5142
1222,ὀνομάζω,to name,L,9,92.5208
1223,ὀργίζομαι,,L,9,92.5273
1224,ὑστέρημα,"deficiency, need, want",L,9,92.5338
1225,ὕστερος,"latter, last",L,9,92.5404
1226,Βηθλέεμ,,L,8,92.5462
1227,Κιλικία,,L,8,92.5520
1228,Κορνήλιος,,L,8,92.5578
1229,Μελχισέδεκ,,L,8,92.5636
1230,Μᾶρκος,,L,8,92.5695
1231,Νῶε,,L,8,92.5753
1232,Σίλας,,L,8,92.5811
1233,Συρία,,L,8,92.5869
1234,αἰνέω,"(to tell;) to praise, approve, acquiesce in",L,8,92.5927
1235,βάθος,depth,L,8,92.5985
1236,βέβαιος,"firm, steady, steadfast, sure, certain",L,8,92.6044
1237,βεβαιόω,"to make firm, confirm, establish, secure, warrant, make good",L,8,92.6102
1238,βοηθέω,"to come to aid, to succour, assist, aid",L,8,92.6160
1239,βοῦς,cow,L,8,92.6218
1240,βρέφος,the babe in the womb,L,8,92.6276
1241,γογγύζω,"to mutter, murmur",L,8,92.6334
1242,διακόσιοι,two hundred,L,8,92.6393
1243,διανοίγω,to open,L,8,92.6451
1244,διαστέλλομαι,,L,8,92.6509
1245,διασῴζω,to preserve through,L,8,92.6567
1246,διηγέομαι,"to set out in detail, describe in full",L,8,92.6625
1247,δρέπανον,a scythe,L,8,92.6683
1248,εἰσφέρω,"to bring in, to propose (a question, a law), to pay tax (εἰσφορά)",L,8,92.6741
1249,εὐλογητός,blessed,L,8,92.6800
1250,εὐνοῦχος,a eunuch,L,8,92.6858
1251,ζιζάνιον,,L,8,92.6916
1252,ζώνη,"a belt, girdle",L,8,92.6974
1253,θησαυρίζω,to store,L,8,92.7032
1254,κάτω,"down, downwards",L,8,92.7090
1255,κήρυγμα,"that which is cried by a herald, a proclamation, public notice",L,8,92.7149
1256,καλύπτω,to cover with,L,8,92.7207
1257,καρποφορέω,to bear fruit,L,8,92.7265
1258,κατέναντι,,F,8,92.7323
1259,κατηχέω,"to sound, to instruct",L,8,92.7381
1260,κινέω,"to set in motion, to move",L,8,92.7439
1261,κοινωνέω,to have or do in common with,L,8,92.7498
1262,κοράσιον,"a girl, maiden",L,8,92.7556
1263,κόπτω,"to strike, smite, knock down",L,8,92.7614
1264,κύκλῳ,,L,8,92.7672
1265,λιθάζω,to fling stones,L,8,92.7730
1266,μέντοι,"however, nevertheless; of course (answers)",F,8,92.7788
1267,μέτωπον,"the space between the eyes, the brow, forehead",L,8,92.7847
1268,μεγαλύνω,to make great,L,8,92.7905
1269,μεθερμηνεύω,translate,L,8,92.7963
1270,μετέχω,"to partake of, enjoy a share of, share in, take part in",L,8,92.8021
1271,μνῆμα,"a memorial, remembrance, record",L,8,92.8079
1272,μυριάς,"a number of ten thousand, myriad",L,8,92.8137
1273,νουθετέω,"to put in mind, to admonish, warn, advise",L,8,92.8195
1274,νύμφη,"a young wife, bride",L,8,92.8254
1275,ξηρός,dry,L,8,92.8312
1276,πάντως,altogether;,L,8,92.8370
1277,πατρίς,"fatherland, homeland; of one’s father",L,8,92.8428
1278,περιτίθημι,to place round,L,8,92.8486
1279,πορνεύω,to prostitute,L,8,92.8544
1280,πραιτώριον,Castra Praetoriana,L,8,92.8603
1281,προΐστημι,set before,L,8,92.8661
1282,προέρχομαι,"to go forward, go on, advance",L,8,92.8719
1283,προσκόπτω,to strike,L,8,92.8777
1284,προσπίπτω,"to fall upon, strike against",L,8,92.8835
1285,πρωτότοκος,first-born,L,8,92.8893
1286,σαπρός,"rotten, putrid",L,8,92.8952
1287,στράτευμα,"an expedition, campaign",L,8,92.9010
1288,συγκαλέω,"to call to council, convoke, convene",L,8,92.9068
1289,συλλέγω,"to collect, gather",L,8,92.9126
1290,συμβαίνω,"meet, agree, happen",L,8,92.9184
1291,συμβούλιον,counsel,L,8,92.9242
1292,σχίσμα,"a cleft, a rent",L,8,92.9300
1293,τάσσω,"to arrange, put in order",L,8,92.9359
1294,τάχος,"swiftness, speed, fleetness, velocity",L,8,92.9417
1295,ταπεινός,low,L,8,92.9475
1296,τεκνίον,a little,L,8,92.9533
1297,χάραγμα,any mark engraven,L,8,92.9591
1298,ἀδόκιμος,"not standing the test, spurious",L,8,92.9649
1299,ἀναγκαῖος,"necessary, forcible (subst. kin, necessities for life)",L,8,92.9708
1300,ἀντίκειμαι,"to be set over against, lie opposite",L,8,92.9766
1301,ἀπεκδέχομαι,"to expect anxiously, to look for, await",L,8,92.9824
1302,ἀπιστέω,"to disbelieve, distrust; to disobey",L,8,92.9882
1303,ἀποκαθίστημι,,L,8,92.9940
1304,ἀπολογία,"a speech in defence, defence",L,8,92.9998
1305,ἀποτίθημι,"to put away, stow away",L,8,93.0057
1306,ἀργός,"not working the ground, living without labour",L,8,93.0115
1307,ἀρκέω,to ward off; to be sufficient,L,8,93.0173
1308,ἁγνός,full of religious awe,L,8,93.0231
1309,ἄμωμος,"without blame, blameless",L,8,93.0289
1310,ἄπειμι,go away,L,8,93.0347
1311,ἄφθαρτος,"uncorrupted, incorruptible",L,8,93.0406
1312,ἐκτός,outside,L,8,93.0464
1313,ἐκφέρω,to carry out of,L,8,93.0522
1314,ἐκφεύγω,to flee out,L,8,93.0580
1315,ἐνέργεια,"action, operation, energy",L,8,93.0638
1316,ἐναντίος,opposite,L,8,93.0696
1317,ἐνθάδε,"here, in this place, at this point",L,8,93.0754
1318,ἐξαιρέω,to take out of,L,8,93.0813
1319,ἐπιλανθάνομαι,to forget,L,8,93.0871
1320,ἐπισυνάγω,to collect and bring to,L,8,93.0929
1321,ἐσθής,"dress, clothing, raiment",L,8,93.0987
1322,ἔνδυμα,a garment,L,8,93.1045
1323,ἕλκω,"to draw, drag",L,8,93.1103
1324,ἡλικία,"time of life, age",L,8,93.1162
1325,ἴσος,"equal to, the same as; adv. perhaps",L,8,93.1220
1326,Ἰσκαριώτης,,L,8,93.1278
1327,ὀκτώ,eight,L,8,93.1336
1328,ὀξύς,"sharp, keen",L,8,93.1394
1329,ὀσφύς,the loin,L,8,93.1452
1330,ὁρίζω,to divide,L,8,93.1511
1331,ὅσιος,"hallowed, sanctioned by the law of God",L,8,93.1569
1332,ὑπερβολή,a throwing beyond,L,8,93.1627
1333,ῥίπτω,"to throw, cast, hurl",L,8,93.1685
1334,Ῥώμη,"bodily strength, strength, might",L,8,93.1743
1335,Βεελζεβούλ,,L,7,93.1794
1336,Λευί,,L,7,93.1845
1337,Σιών,,L,7,93.1896
1338,Στέφανος,that which surrounds,L,7,93.1947
1339,Συμεών,,L,7,93.1998
1340,βρέχω,"to be wetted, get wet",L,7,93.2049
1341,βρυγμός,biting,L,7,93.2099
1342,γαμίζω,to give in marriage,L,7,93.2150
1343,δάκτυλος,a finger,L,7,93.2201
1344,δηλόω,to make visible,L,7,93.2252
1345,διαστρέφω,"to turn different ways, to twist about, distort",L,7,93.2303
1346,διατίθεμαι,,L,7,93.2354
1347,δοκιμή,"a proof, test: tried character",L,7,93.2405
1348,δουλόω,"to make a slave of, enslave",L,7,93.2456
1349,δόκιμος,"assayed, examined, tested",L,7,93.2507
1350,δῶμα,a house,L,7,93.2557
1351,εἰδωλολάτρης,"an idol-worshipper, idolater",L,7,93.2608
1352,εὐκοπώτερος,,L,7,93.2659
1353,εὔχομαι,"to pray, offer prayers, pay one's vows, make a vow",L,7,93.2710
1354,ζήτησις,"a seeking, seeking for, search for",L,7,93.2761
1355,ζηλωτής,"an emulator, zealous admirer",L,7,93.2812
1356,θαρσέω,"to be of good courage, take courage",L,7,93.2863
1357,θεῖον,brimstone,L,7,93.2914
1358,θόρυβος,"a noise, uproar, clamour",L,7,93.2965
1359,καθέζομαι,"to sit down, take one's seat",L,7,93.3015
1360,καθαρισμός,,L,7,93.3066
1361,καταπίνω,"to gulp, swallow down",L,7,93.3117
1362,κλίνω,"to make to bend, slope; recline",L,7,93.3168
1363,κρεμάννυμι,"to hang, hang up",L,7,93.3219
1364,κτάομαι,"to procure for oneself, to get, gain, acquire",L,7,93.3270
1365,κυριεύω,to be lord,L,7,93.3321
1366,κόκκος,"a grain, seed",L,7,93.3372
1367,λάμπω,"to give light, shine, beam, be bright, brilliant, radiant",L,7,93.3423
1368,λιθοβολέω,"to pelt with stones, stone",L,7,93.3473
1369,μαστιγόω,"to whip, flog",L,7,93.3524
1370,μεθύω,to be drunken with wine,L,7,93.3575
1371,μεταλαμβάνω,to have or get a share of,L,7,93.3626
1372,μνεία,"remembrance, memory",L,7,93.3677
1373,μοιχαλίς,an adulteress,L,7,93.3728
1374,νότος,the south,L,7,93.3779
1375,πάλαι,"long ago, in olden time, in days of yore, in time gone by",L,7,93.3830
1376,πανταχοῦ,everywhere,L,7,93.3881
1377,παράβασις,"a going aside, deviation",L,7,93.3931
1378,πεντήκοντα,fifty,L,7,93.3982
1379,περιβλέπομαι,,L,7,93.4033
1380,πλατεῖα,street,L,7,93.4084
1381,πνέω,to blow,L,7,93.4135
1382,πολεμέω,to be at war,L,7,93.4186
1383,πονηρία,a bad state,L,7,93.4237
1384,ποταπός,,F,7,93.4288
1385,πρέπω,"to be clearly seen, to resemble, to seem (πρέπει it is fitting)",L,7,93.4339
1386,προσμένω,to bide,L,7,93.4389
1387,προστάσσω,to order,L,7,93.4440
1388,προσφωνέω,to call,L,7,93.4491
1389,πτῶμα,a fall,L,7,93.4542
1390,σαρκικός,"fleshly, sensual",L,7,93.4593
1391,σκιά,a shadow,L,7,93.4644
1392,σπεῖρα,"coil, rope; military unit, Roman manipulus",L,7,93.4695
1393,στοιχεῖον,"sound; element, principle",L,7,93.4746
1394,στρατεύομαι,,L,7,93.4797
1395,συγχαίρω,"to rejoice with, take part in joy",L,7,93.4847
1396,συμβιβάζω,to bring together,L,7,93.4898
1397,συνανάκειμαι,to recline together at table,L,7,93.4949
1398,συντρίβω,to rub together,L,7,93.5000
1399,σύνεσις,"comprehension, understanding",L,7,93.5051
1400,τάφος,"a burial, funeral",L,7,93.5102
1401,ταπεινοφροσύνη,"lowliness, humility",L,7,93.5153
1402,τράχηλος,"the neck, throat",L,7,93.5204
1403,φίλημα,a kiss,L,7,93.5255
1404,φθάνω,"to come or do first, before others",L,7,93.5305
1405,φιμόω,"to muzzle, shut up as with a muzzle",L,7,93.5356
1406,φλόξ,a flame,L,7,93.5407
1407,φονεύς,"a murderer, slayer, homicide",L,7,93.5458
1408,φρέαρ,a well,L,7,93.5509
1409,φυσιόω,dispose one naturally,L,7,93.5560
1410,χαλάω,"to slacken, loosen",L,7,93.5611
1411,χεῖλος,lip,L,7,93.5662
1412,χρηστός,"useful, good of its kind, serviceable",L,7,93.5713
1413,ψαλμός,a twitching,L,7,93.5763
1414,ἀήρ,"the lower air, the air",L,7,93.5814
1415,ἀγέλη,a herd,L,7,93.5865
1416,ἀγανακτέω,to feel irritation,L,7,93.5916
1417,ἀγωνίζομαι,to contend for a prize,L,7,93.5967
1418,ἀεί,"always, for ever",L,7,93.6018
1419,ἀνάθεμα,"anything devoted to evil, an accursed thing",L,7,93.6069
1420,ἀνθρώπινος,belonging to mankind; human,L,7,93.6120
1421,ἀνταποδίδωμι,"to give back, repay, tender in repayment",L,7,93.6171
1422,ἀξιόω,to think worthy of; to expect,L,7,93.6221
1423,ἀπάτη,"a trick, fraud, deceit",L,7,93.6272
1424,ἀπείθεια,,L,7,93.6323
1425,ἀποδέχομαι,to accept from,L,7,93.6374
1426,ἀπολείπω,to leave over,L,7,93.6425
1427,ἀτιμάζω,"to hold in no honour, to esteem lightly, dishonour, slight",L,7,93.6476
1428,ἀτιμία,"dishonour, disgrace",L,7,93.6527
1429,ἀφθαρσία,incorruption,L,7,93.6578
1430,ἀφορμή,a starting-point,L,7,93.6629
1431,ἁγνίζω,to cleanse away,L,7,93.6679
1432,ἁπλότης,"singleness: simplicity, frankness",L,7,93.6730
1433,ἄκαρπος,"without fruit, barren",L,7,93.6781
1434,ἅλας,salt,L,7,93.6832
1435,ἐγκαλέω,to call in; bring a charge or accusation,L,7,93.6883
1436,ἐκζητέω,"to seek out, enquire",L,7,93.6934
1437,ἐκλογή,"a picking out, choice, election",L,7,93.6985
1438,ἐλευθερόω,"to free, set free",L,7,93.7036
1439,ἐμπίπτω,to fall in,L,7,93.7087
1440,ἐνίστημι,"to put, set, place in",L,7,93.7137
1441,ἐνδυναμόω,to strengthen,L,7,93.7188
1442,ἐπίγειος,terrestrial,L,7,93.7239
1443,ἐπίκειμαι,"lie on, to be closed, to lie nearby (off the coast of)",L,7,93.7290
1444,ἐπιδείκνυμι,to exhibit as a specimen,L,7,93.7341
1445,ἐπιστάτης,one who stands near,L,7,93.7392
1446,ἐποικοδομέω,to build up,L,7,93.7443
1447,ἐριθεία,,L,7,93.7494
1448,ἔκστασις,"any displacement: entrancement, astonishment",L,7,93.7545
1449,Ἑβραϊστί,,L,7,93.7595
1450,ἡμέτερος,our,L,7,93.7646
1451,ἰατρός,"one who heals, a mediciner, physician",L,7,93.7697
1452,Ἰεριχώ,,L,7,93.7748
1453,ὀφειλέτης,a debtor,L,7,93.7799
1454,ὄπισθεν,"behind, at the back",L,7,93.7850
1455,ὑπομιμνῄσκω,,L,7,93.7901
1456,ὑποπόδιον,a footstool,L,7,93.7952
1457,ᾠδή,"a song, lay, ode",L,7,93.8003
1458,ῥήγνυμι,"to break, break asunder",L,7,93.8053
1459,ῥομφαία,"a large sword, scymitar",L,7,93.8104
1460,Κυρηναῖος,,L,6,93.8148
1461,Κόρινθος,,L,6,93.8192
1462,Λαοδίκεια,,L,6,93.8235
1463,Λύστρα,,L,6,93.8279
1464,Ναζαρέθ,,L,6,93.8322
1465,Ναζαρηνός,,L,6,93.8366
1466,Ναθαναήλ,,L,6,93.8410
1467,Τρῳάς,,L,6,93.8453
1468,αἰγιαλός,"the sea-shore, beach, strand",L,6,93.8497
1469,αἰσχύνη,"shame done one, disgrace, dishonour",L,6,93.8541
1470,βάρβαρος,barbarous,L,6,93.8584
1471,βάρος,weight,L,6,93.8628
1472,βάτος,a bramble-bush,L,6,93.8671
1473,βαρέω,"to weigh down, depress",L,6,93.8715
1474,βαρύς,heavy,L,6,93.8759
1475,βασανισμός,torture,L,6,93.8802
1476,βδέλυγμα,an abomination,L,6,93.8846
1477,βουλεύομαι,,L,6,93.8889
1478,δίς,"twice, doubly",L,6,93.8933
1479,διάλεκτος,"discourse: discussion, debate, arguing",L,6,93.8977
1480,διαπεράω,to go over,L,6,93.9020
1481,διαφθείρω,"to destroy, ruin; to corrupt",L,6,93.9064
1482,διαφθορά,"destruction, ruin, blight, death.",L,6,93.9108
1483,διεγείρω,wake up,L,6,93.9151
1484,διερμηνεύω,"to interpret, expound",L,6,93.9195
1485,δοκός,a bearing-beam,L,6,93.9238
1486,εἰκῇ,without plan,L,6,93.9282
1487,εἴπερ,"strengthd. for εἰ, if indeed",F,6,93.9326
1488,ζημιόω,to cause loss,L,6,93.9369
1489,ζυγός,,L,6,93.9413
1490,θαρρέω,,L,6,93.9457
1491,θαυμαστός,"wondrous, wonderful, marvellous",L,6,93.9500
1492,θερμαίνομαι,,L,6,93.9544
1493,θνητός,"liable to death, mortal",L,6,93.9587
1494,θυμίαμα,that which is burnt as incense,L,6,93.9631
1495,κάμηλος,a camel,L,6,93.9675
1496,κάρφος,a dry stalk,L,6,93.9718
1497,καθότι,in what manner,F,6,93.9762
1498,κακόω,"to treat ill, maltreat, afflict, distress",L,6,93.9805
1499,κατάρα,a curse,L,6,93.9849
1500,καταλλάσσω,to change,L,6,93.9893
1501,καταπέτασμα,"a curtain, veil",L,6,93.9936
1502,καταφιλέω,"to kiss tenderly, to caress",L,6,93.9980
1503,κιβωτός,"a wooden box, chest, coffer",L,6,94.0024
1504,κλείς,"bar, bolt, key; collar bone; clausula",L,6,94.0067
1505,κραυγή,"a crying, screaming, shrieking, shouting",L,6,94.0111
1506,κόκκινος,scarlet,L,6,94.0154
1507,κόλπος,bosom; gulf,L,6,94.0198
1508,κόφινος,a basket,L,6,94.0242
1509,λανθάνω,"to escape notice, to be unknown, unseen, unnoticed",L,6,94.0285
1510,λείπω,"to leave, quit",L,6,94.0329
1511,λειτουργία,a liturgy,L,6,94.0373
1512,λύκος,a wolf,L,6,94.0416
1513,μάγος,,L,6,94.0460
1514,μάστιξ,"a whip, scourge",L,6,94.0503
1515,μάταιος,"vain, empty, idle, trifling, frivolous",L,6,94.0547
1516,μέριμνα,"care, thought",L,6,94.0591
1517,μέτοχος,"sharing in, partaking of",L,6,94.0634
1518,μεσίτης,"a mediator, umpire, arbitrator",L,6,94.0678
1519,μεταμέλομαι,"feel repentance, regret",L,6,94.0721
1520,μετατίθημι,to place among,L,6,94.0765
1521,μιμητής,"an imitator, copyist",L,6,94.0809
1522,μόλις,"barely, scarcely",L,6,94.0852
1523,μόσχος,a young shoot,L,6,94.0896
1524,νήφω,to drink no wine,L,6,94.0940
1525,νόημα,"that which is perceived, a perception, thought",L,6,94.0983
1526,πήρα,"a leathern pouch, a wallet, scrip",L,6,94.1027
1527,παιδεία,the rearing of a child,L,6,94.1070
1528,παραδέχομαι,to receive from,L,6,94.1114
1529,παρασκευή,preparation,L,6,94.1158
1530,παρατηρέω,"to watch closely, observe narrowly, to watch one's opportunity",L,6,94.1201
1531,πενθερά,a mother-in-law,L,6,94.1245
1532,πεντακισχίλιοι,five thousand,L,6,94.1289
1533,πεποίθησις,"trust, confidence, boldness",L,6,94.1332
1534,περιάγω,to lead,L,6,94.1376
1535,περιζώννυμι,"gird round, mid. gird oneself with",L,6,94.1419
1536,περισσός,beyond the regular number,L,6,94.1463
1537,πηλός,"clay, earth",L,6,94.1507
1538,πλέω,"to sail, go by sea",L,6,94.1550
1539,πληροφορέω,to fulfil,L,6,94.1594
1540,ποιητής,"one who makes, a maker",L,6,94.1637
1541,προκόπτω,to advance,L,6,94.1681
1542,προορίζω,"to determine beforehand, to predetermine, pre-ordain",L,6,94.1725
1543,πρόσκομμα,"a stumble, stumbling",L,6,94.1768
1544,πρόφασις,"that which is alleged as the cause, an allegation, plea",L,6,94.1812
1545,πρᾶξις,"a doing, transaction, business",L,6,94.1856
1546,πυρετός,"burning heat, fiery heat",L,6,94.1899
1547,πυρόομαι,,L,6,94.1943
1548,πώποτε,ever yet,L,6,94.1986
1549,σβέννυμι,"to quench, put out",L,6,94.2030
1550,σημαίνω,"to shew by a sign, indicate, make known, point out",L,6,94.2074
1551,σινδών,"sindon, a fine cloth",L,6,94.2117
1552,σκληρύνω,to harden,L,6,94.2161
1553,σκοπέω,to look at,L,6,94.2205
1554,σπήλαιον,"a grotto, cave, cavern",L,6,94.2248
1555,σπεύδω,"to set a-going, to urge on, hasten, quicken",L,6,94.2292
1556,σπόρος,a sowing,L,6,94.2335
1557,στάδιος,standing firm,L,6,94.2379
1558,στενάζω,"to sigh often, sigh deeply",L,6,94.2423
1559,στρώννυμι,,L,6,94.2466
1560,συλλαλέω,to talk,L,6,94.2510
1561,συμβάλλω,"to throw together, dash together",L,6,94.2553
1562,συμφωνέω,"to agree in sound, be in harmony",L,6,94.2597
1563,συναντάω,to meet face to face,L,6,94.2641
1564,συνευδοκέω,to consent to,L,6,94.2684
1565,συντέλεια,"a joint payment, joint contribution for public burdens",L,6,94.2728
1566,συντελέω,"to bring quite to an end, complete, accomplish",L,6,94.2772
1567,σωφρονέω,to be sound of mind,L,6,94.2815
1568,τρώγω,"to gnaw, nibble, munch",L,6,94.2859
1569,φαῦλος,"slight, indifferent, trivial, common, simple",L,6,94.2902
1570,φθαρτός,perishable,L,6,94.2946
1571,φιλαδελφία,brotherly love,L,6,94.2990
1572,φορέω,to bear,L,6,94.3033
1573,φορτίον,"a load, burden",L,6,94.3077
1574,φύλλον,a leaf;,L,6,94.3121
1575,χειμών,"winter; storm, stormy weather",L,6,94.3164
1576,χειροποίητος,"made by hand, artificial",L,6,94.3208
1577,χρῆμα,"thing, (pl.) goods, property, money",L,6,94.3251
